caller_id,recipient_id,date,time,duration,tower_id,prefecture,hour
LFXCTNCS,5M28L1MF,2020-03-16,18:22:26,116,tower0,AGOE-NYIVE,18
E35NJHCH,FMFIYFMH,2020-03-16,18:42:15,89,tower75,SOTOUBOUA,18
I78A4ZYA,IDXIWF9Y,2020-03-16,18:46:58,91,tower63,LOME COMMUNE,18
W6QZ7S00,M3MCR0YC,2020-03-16,19:03:35,178,tower29,DOUFELGOU,19
HNHOUXJM,OHGI1JNY,2020-03-16,19:07:27,135,tower72,OGOU,19
ITNVWCA4,0HHVC11B,2020-03-16,19:10:17,101,tower35,GOLFE,19
CO9IM36S,6EUR8NQU,2020-03-16,19:19:06,109,tower87,TCHAOUDJO,19
AEOYEEI1,7G2T9TPC,2020-03-16,19:35:47,66,tower98,KPENDJAL-OUEST,19
6HEE149Y,UYRRM4JD,2020-03-16,19:41:18,111,tower33,GOLFE,19
6I3K0MVW,LFXCTNCS,2020-03-16,19:49:37,121,tower35,GOLFE,19
QK6RD0CH,7G8IQ6MS,2020-03-16,20:01:20,80,tower99,KPENDJAL-OUEST,20
7G2T9TPC,B5ZATI54,2020-03-16,20:12:57,100,tower82,TCHAOUDJO,20
UHX8BQMK,0HHVC11B,2020-03-16,20:38:54,76,tower61,LOME COMMUNE,20
HNHOUXJM,23RJAXQ1,2020-03-16,20:40:01,50,tower70,OGOU,20
YDGVL625,W6QZ7S00,2020-03-16,20:57:17,120,tower100,PLAINE DU MO,20
UHX8BQMK,YDW44SWN,2020-03-16,20:57:47,126,tower6,AGOE-NYIVE,20
QQ8Z3DOV,ZGDN1K5V,2020-03-16,20:59:39,113,tower28,DANYI,20
HWD6GQ16,UTP1PFWB,2020-03-16,21:03:22,101,tower66,LOME COMMUNE,21
YDGVL625,UHX8BQMK,2020-03-16,21:04:10,88,tower30,DOUFELGOU,21
8A0F9A5Y,TKBXHJOX,2020-03-16,21:22:24,89,tower65,LOME COMMUNE,21
HDXVWMQ5,7ISEBFWJ,2020-03-16,21:24:11,122,tower93,ZIO,21
W6QZ7S00,N8HKPIK4,2020-03-16,21:29:38,118,tower21,BINAH,21
3H7ROWGG,PUUV28Y3,2020-03-16,21:42:43,116,tower72,OGOU,21
7N3IRJTC,YDW44SWN,2020-03-16,21:49:03,125,tower3,AGOE-NYIVE,21
ZGDN1K5V,SVK701Q4,2020-03-16,21:51:33,99,tower16,ANIE,21
6KQE9FYV,GXMHRRRQ,2020-03-16,21:51:54,117,tower29,DOUFELGOU,21
3H7ROWGG,CPIQJ5U0,2020-03-16,22:07:39,85,tower96,AMOU,22
3VZAX0RR,9QZ0HCVE,2020-03-16,22:24:06,103,tower89,VO,22
ZGDN1K5V,L1DKO6MV,2020-03-16,22:24:12,152,tower28,DANYI,22
IFOFOESU,7ISEBFWJ,2020-03-16,22:24:40,141,tower55,LOME COMMUNE,22
L98725AW,OHGI1JNY,2020-03-16,22:46:37,115,tower87,TCHAOUDJO,22
JTZ8NTNT,FG4TKMTL,2020-03-16,22:49:56,101,tower100,PLAINE DU MO,22
CHK6RZDS,CPIQJ5U0,2020-03-16,22:50:55,90,tower22,BINAH,22
536AAL2Y,RXWZ61FH,2020-03-16,22:51:17,103,tower4,AGOE-NYIVE,22
QU7QSVGS,QK6RD0CH,2020-03-16,23:28:52,97,tower36,GOLFE,23
N8HKPIK4,YDGVL625,2020-03-16,23:38:52,88,tower53,LOME COMMUNE,23
IDXIWF9Y,UYRRM4JD,2020-03-16,23:46:01,107,tower5,AGOE-NYIVE,23
XAJI0Y6D,CV9MTN0Y,2020-03-16,23:46:41,87,tower35,GOLFE,23
I78A4ZYA,3VZAX0RR,2020-03-17,00:08:12,78,tower0,AGOE-NYIVE,0
IU9XRLE9,4SEEL57M,2020-03-17,00:20:23,105,tower84,TCHAOUDJO,0
6HEE149Y,BVAS9K9W,2020-03-17,00:23:55,140,tower60,LOME COMMUNE,0
NRPQOXJW,LFXCTNCS,2020-03-17,00:26:27,120,tower33,GOLFE,0
8URS19PI,E35NJHCH,2020-03-17,00:28:40,128,tower28,DANYI,0
NIF6UYTN,TM4KSMO9,2020-03-17,00:34:55,109,tower87,TCHAOUDJO,0
Z6A73C32,5M28L1MF,2020-03-17,01:08:54,138,tower83,TCHAOUDJO,1
TV465N8P,TM4KSMO9,2020-03-17,01:13:34,117,tower71,OGOU,1
LWA939JH,FWGZVNWU,2020-03-17,01:15:14,92,tower56,LOME COMMUNE,1
OG6WSZ4Y,OK4PTTMX,2020-03-17,01:26:58,161,tower97,OTI-SUD,1
BWUDB7OK,7G2T9TPC,2020-03-17,01:34:22,96,tower34,GOLFE,1
UHX8BQMK,CJEB2UOC,2020-03-17,01:59:21,117,tower64,LOME COMMUNE,1
7N3IRJTC,64BII0RU,2020-03-17,02:11:16,83,tower6,AGOE-NYIVE,2
NIF6UYTN,Y2SSO9KF,2020-03-17,02:17:31,106,tower81,TCHAOUDJO,2
T105K8U0,9B0R7O7F,2020-03-17,02:53:16,80,tower27,DANYI,2
IDOFCO72,XZ8HC3LN,2020-03-17,02:57:39,87,tower27,DANYI,2
3H7ROWGG,Y2SSO9KF,2020-03-17,03:04:13,124,tower43,HAHO,3
ZGDN1K5V,JRCMCAKE,2020-03-17,03:08:55,107,tower46,KLOTO,3
7G2T9TPC,Z6A73C32,2020-03-17,03:13:38,68,tower48,KOZAH,3
OK4PTTMX,CPIQJ5U0,2020-03-17,03:24:45,70,tower74,OTI,3
Q5BK8XEM,SVK701Q4,2020-03-17,03:36:17,116,tower24,CINKASSE,3
536AAL2Y,Z6A73C32,2020-03-17,04:06:23,111,tower9,AGOE-NYIVE,4
H3N42UUB,1S9T7ERF,2020-03-17,04:14:10,69,tower7,AGOE-NYIVE,4
UTP1PFWB,BVAS9K9W,2020-03-17,04:20:04,111,tower70,OGOU,4
GXMHRRRQ,OT5GIBEA,2020-03-17,04:28:03,108,tower28,DANYI,4
N74H5WB8,UUQXQRFE,2020-03-17,04:45:48,92,tower31,EST-MONO,4
YDW44SWN,PUUV28Y3,2020-03-17,05:25:41,140,tower77,TANDJOARE,5
COD1SBB0,7G2T9TPC,2020-03-17,05:43:58,95,tower73,OTI,5
H3N42UUB,QK6RD0CH,2020-03-17,06:03:48,101,tower5,AGOE-NYIVE,6
6RUMEMGE,FRS832YF,2020-03-17,06:11:16,114,tower23,BLITTA,6
M3MCR0YC,OHGI1JNY,2020-03-17,06:38:21,51,tower53,LOME COMMUNE,6
UPUH33XF,786DVPTE,2020-03-17,07:23:08,75,tower38,GOLFE,7
6Y16JW65,S38K1ZXD,2020-03-17,07:27:22,93,tower17,ASSOLI,7
OHGI1JNY,FMFIYFMH,2020-03-17,07:27:33,104,tower34,GOLFE,7
LFXCTNCS,Z6A73C32,2020-03-17,07:28:57,76,tower57,LOME COMMUNE,7
YWUR3EKV,6EUR8NQU,2020-03-17,07:38:43,111,tower47,KOZAH,7
9QZ0HCVE,8URS19PI,2020-03-17,07:43:09,106,tower35,GOLFE,7
OG6WSZ4Y,TEKPAR8P,2020-03-17,07:45:40,116,tower77,TANDJOARE,7
R4DNBXGL,8TG8O2BF,2020-03-17,07:58:01,105,tower98,KPENDJAL-OUEST,7
6I3K0MVW,SQUN4FQ1,2020-03-17,08:17:41,133,tower64,LOME COMMUNE,8
FQ1Z0P2T,HNHOUXJM,2020-03-17,08:31:31,154,tower75,SOTOUBOUA,8
XP0CZNVG,RXXFANJ3,2020-03-17,08:41:06,96,tower58,LOME COMMUNE,8
RJWIR8DL,N8HKPIK4,2020-03-17,08:41:54,136,tower58,LOME COMMUNE,8
4SEEL57M,IDOFCO72,2020-03-17,08:50:24,52,tower28,DANYI,8
850ILZ3A,UYRRM4JD,2020-03-17,08:53:27,134,tower9,AGOE-NYIVE,8
UYRRM4JD,DGYF840Q,2020-03-17,09:02:37,101,tower76,SOTOUBOUA,9
W02707BQ,7G8IQ6MS,2020-03-17,09:35:50,124,tower68,MOYEN-MONO,9
IU9XRLE9,2LI3ERUW,2020-03-17,09:36:40,80,tower30,DOUFELGOU,9
OT5GIBEA,B5ZATI54,2020-03-17,09:43:56,97,tower62,LOME COMMUNE,9
UW3JX66G,NRPQOXJW,2020-03-17,09:52:00,141,tower28,DANYI,9
UHX8BQMK,DVO6WS7K,2020-03-17,09:58:25,101,tower63,LOME COMMUNE,9
1S9T7ERF,TM4KSMO9,2020-03-17,09:58:50,123,tower48,KOZAH,9
JRCMCAKE,NIF6UYTN,2020-03-17,10:01:56,129,tower26,DANKPEN,10
FWGZVNWU,UUQXQRFE,2020-03-17,10:30:21,131,tower5,AGOE-NYIVE,10
UTP1PFWB,KSUQVRSH,2020-03-17,10:38:07,86,tower90,WAWA,10
RU3LLYRM,C18O8PW7,2020-03-17,10:58:07,76,tower101,PLAINE DU MO,10
KSUQVRSH,QNE5AS6C,2020-03-17,11:01:21,128,tower97,OTI-SUD,11
PUUV28Y3,UH87QXHH,2020-03-17,11:03:45,94,tower58,LOME COMMUNE,11
XAJI0Y6D,NRPQOXJW,2020-03-17,11:07:28,94,tower42,GOLFE,11
L98725AW,I78A4ZYA,2020-03-17,11:23:01,133,tower81,TCHAOUDJO,11
B5ZATI54,9B0R7O7F,2020-03-17,12:02:52,102,tower41,GOLFE,12
HWD6GQ16,BZFQY2QR,2020-03-17,12:06:33,151,tower0,AGOE-NYIVE,12
UYRRM4JD,W6QZ7S00,2020-03-17,12:29:54,63,tower72,OGOU,12
UYRRM4JD,IU9XRLE9,2020-03-17,13:00:21,71,tower16,ANIE,13
H3N42UUB,1S9T7ERF,2020-03-17,13:02:53,126,tower61,LOME COMMUNE,13
6HEE149Y,CO9IM36S,2020-03-17,13:04:51,85,tower53,LOME COMMUNE,13
IU9XRLE9,06BA9LHR,2020-03-17,13:20:49,166,tower18,ASSOLI,13
GXMHRRRQ,8FA9GEXM,2020-03-17,13:35:11,164,tower90,WAWA,13
QPB1YYRY,6HEE149Y,2020-03-17,13:42:36,46,tower71,OGOU,13
UTP1PFWB,L98725AW,2020-03-17,13:48:58,123,tower95,AMOU,13
OW8BY9KD,DGYF840Q,2020-03-17,14:13:26,59,tower30,DOUFELGOU,14
JTZ8NTNT,RJWIR8DL,2020-03-17,14:20:12,125,tower102,PLAINE DU MO,14
BWUDB7OK,7ISEBFWJ,2020-03-17,14:28:17,85,tower34,GOLFE,14
LFXCTNCS,T105K8U0,2020-03-17,14:35:05,111,tower60,LOME COMMUNE,14
UW3JX66G,IU9XRLE9,2020-03-17,15:02:32,97,tower27,DANYI,15
RR13MTWZ,TM4KSMO9,2020-03-17,15:04:58,80,tower43,HAHO,15
W02707BQ,3VZAX0RR,2020-03-17,15:12:11,58,tower69,MOYEN-MONO,15
7G2T9TPC,7G2T9TPC,2020-03-17,15:17:57,114,tower79,TCHAOUDJO,15
JRCMCAKE,3H7ROWGG,2020-03-17,15:28:20,94,tower30,DOUFELGOU,15
DVO6WS7K,XZ8HC3LN,2020-03-17,15:31:08,77,tower18,ASSOLI,15
JTZ8NTNT,2B4LACSW,2020-03-17,15:34:46,72,tower101,PLAINE DU MO,15
QU7QSVGS,RXWZ61FH,2020-03-17,16:06:47,101,tower38,GOLFE,16
FWGZVNWU,W6QZ7S00,2020-03-17,16:21:13,145,tower55,LOME COMMUNE,16
MPQMSOBP,850ILZ3A,2020-03-17,16:23:06,54,tower79,TCHAOUDJO,16
CO9IM36S,N74H5WB8,2020-03-17,16:23:48,116,tower84,TCHAOUDJO,16
H3N42UUB,TM4KSMO9,2020-03-17,16:26:54,98,tower38,GOLFE,16
FRS832YF,CV9MTN0Y,2020-03-17,16:31:13,77,tower65,LOME COMMUNE,16
NIF6UYTN,FQ1Z0P2T,2020-03-17,16:32:20,56,tower83,TCHAOUDJO,16
RXWZ61FH,KQTDS8US,2020-03-17,16:46:15,123,tower81,TCHAOUDJO,16
UHX8BQMK,HNHOUXJM,2020-03-17,17:08:15,99,tower61,LOME COMMUNE,17
UTP1PFWB,V2J558WL,2020-03-17,17:11:19,91,tower14,AKEBOU,17
06BA9LHR,UPUH33XF,2020-03-17,17:15:54,84,tower74,OTI,17
UTP1PFWB,N8HKPIK4,2020-03-17,17:31:54,112,tower95,AMOU,17
0706DUPJ,ISF3IT7O,2020-03-17,17:35:20,112,tower39,GOLFE,17
CJEB2UOC,UHX8BQMK,2020-03-17,17:41:49,119,tower78,TCHAMBA,17
3D70JPBF,3D70JPBF,2020-03-17,17:44:29,69,tower7,AGOE-NYIVE,17
5M28L1MF,64BII0RU,2020-03-17,17:44:43,188,tower0,AGOE-NYIVE,17
8A0F9A5Y,6HEE149Y,2020-03-17,17:52:35,119,tower0,AGOE-NYIVE,17
W6QZ7S00,23RJAXQ1,2020-03-17,18:13:42,86,tower45,KERAN,18
KQTDS8US,I8EZDI9H,2020-03-17,18:26:41,125,tower43,HAHO,18
6EUR8NQU,LUJ3QL62,2020-03-17,18:30:40,88,tower19,BASSAR,18
3VZAX0RR,MPQMSOBP,2020-03-17,18:34:54,147,tower33,GOLFE,18
0706DUPJ,CPIQJ5U0,2020-03-17,18:39:55,124,tower5,AGOE-NYIVE,18
88CD40YL,GQZH5IFP,2020-03-17,18:41:03,126,tower67,MOYEN-MONO,18
H3N42UUB,RXXFANJ3,2020-03-17,19:06:49,60,tower6,AGOE-NYIVE,19
H3N42UUB,CV9MTN0Y,2020-03-17,19:10:27,70,tower0,AGOE-NYIVE,19
6HEE149Y,NRPQOXJW,2020-03-17,19:12:06,57,tower36,GOLFE,19
FQ1Z0P2T,HDXVWMQ5,2020-03-17,19:20:22,113,tower88,TCHAOUDJO,19
XAJI0Y6D,UW3JX66G,2020-03-17,19:22:50,96,tower34,GOLFE,19
8FA9GEXM,UTP1PFWB,2020-03-17,19:33:08,109,tower40,GOLFE,19
9B0R7O7F,W6QZ7S00,2020-03-17,19:37:56,77,tower37,GOLFE,19
06BA9LHR,YWUR3EKV,2020-03-17,19:49:58,91,tower97,OTI-SUD,19
BZFQY2QR,N6OH31ZA,2020-03-17,19:51:43,131,tower27,DANYI,19
OHGI1JNY,XZ8HC3LN,2020-03-17,20:37:05,132,tower40,GOLFE,20
UPUH33XF,NRPQOXJW,2020-03-17,20:44:51,116,tower61,LOME COMMUNE,20
0HHVC11B,SQUN4FQ1,2020-03-17,20:50:48,111,tower85,TCHAOUDJO,20
RH9604A1,3VZAX0RR,2020-03-17,20:55:43,89,tower82,TCHAOUDJO,20
B5ZATI54,I8EZDI9H,2020-03-17,20:57:14,69,tower94,ZIO,20
3D70JPBF,6Y16JW65,2020-03-17,21:03:08,89,tower35,GOLFE,21
3H7ROWGG,7N3IRJTC,2020-03-17,21:04:56,72,tower49,KPELE,21
6Y16JW65,0HHVC11B,2020-03-17,21:14:37,93,tower29,DOUFELGOU,21
V2J558WL,GXMHRRRQ,2020-03-17,21:18:34,123,tower97,OTI-SUD,21
CHK6RZDS,ISF3IT7O,2020-03-17,21:27:54,129,tower44,KERAN,21
QU7QSVGS,OG6WSZ4Y,2020-03-17,21:38:15,127,tower41,GOLFE,21
I78A4ZYA,FYWRH23S,2020-03-17,21:38:41,88,tower6,AGOE-NYIVE,21
EW1CU6MB,0HHVC11B,2020-03-17,21:39:49,102,tower34,GOLFE,21
CJEB2UOC,D8F040KM,2020-03-17,21:42:20,100,tower75,SOTOUBOUA,21
KQTDS8US,QQ8Z3DOV,2020-03-17,21:42:47,77,tower68,MOYEN-MONO,21
Q5BK8XEM,6HEE149Y,2020-03-17,21:56:06,81,tower45,KERAN,21
CO9IM36S,LWA939JH,2020-03-17,22:03:36,82,tower84,TCHAOUDJO,22
PUUV28Y3,OG6WSZ4Y,2020-03-17,22:05:50,80,tower54,LOME COMMUNE,22
S38K1ZXD,GXMHRRRQ,2020-03-17,22:35:25,124,tower69,MOYEN-MONO,22
OG6WSZ4Y,6KQE9FYV,2020-03-17,22:46:38,101,tower99,KPENDJAL-OUEST,22
HNHOUXJM,0HHVC11B,2020-03-17,22:46:55,110,tower13,AKEBOU,22
BZFQY2QR,NRPQOXJW,2020-03-17,22:47:36,86,tower68,MOYEN-MONO,22
JYY4GIFI,Q5BK8XEM,2020-03-17,22:52:03,28,tower30,DOUFELGOU,22
IDXIWF9Y,6I3K0MVW,2020-03-17,23:20:23,118,tower34,GOLFE,23
EEVGEQPH,9B0R7O7F,2020-03-17,23:21:40,64,tower101,PLAINE DU MO,23
IU9XRLE9,HNHOUXJM,2020-03-17,23:24:02,52,tower82,TCHAOUDJO,23
CO9IM36S,1S9T7ERF,2020-03-17,23:37:36,92,tower84,TCHAOUDJO,23
I78A4ZYA,CV9MTN0Y,2020-03-17,23:57:36,92,tower64,LOME COMMUNE,23
1DJTB0AG,1S9T7ERF,2020-03-18,00:18:16,90,tower34,GOLFE,0
YDW44SWN,5M28L1MF,2020-03-18,00:21:06,103,tower77,TANDJOARE,0
H3N42UUB,QNE5AS6C,2020-03-18,00:38:50,98,tower61,LOME COMMUNE,0
3D70JPBF,COD1SBB0,2020-03-18,00:44:56,77,tower38,GOLFE,0
LWA939JH,W02707BQ,2020-03-18,00:54:49,94,tower63,LOME COMMUNE,0
850ILZ3A,3D70JPBF,2020-03-18,00:59:55,122,tower53,LOME COMMUNE,0
BWUDB7OK,RJWIR8DL,2020-03-18,01:02:53,119,tower55,LOME COMMUNE,1
YDW44SWN,8A0F9A5Y,2020-03-18,01:05:02,113,tower74,OTI,1
HDXVWMQ5,8FA9GEXM,2020-03-18,01:11:34,112,tower7,AGOE-NYIVE,1
HDXVWMQ5,HWD6GQ16,2020-03-18,01:16:18,80,tower60,LOME COMMUNE,1
N6OH31ZA,UTP1PFWB,2020-03-18,01:50:15,100,tower2,AGOE-NYIVE,1
7G8IQ6MS,FWGZVNWU,2020-03-18,01:53:50,94,tower100,PLAINE DU MO,1
3H7ROWGG,7G8IQ6MS,2020-03-18,02:14:36,124,tower54,LOME COMMUNE,2
YDW44SWN,AEOYEEI1,2020-03-18,02:18:46,81,tower77,TANDJOARE,2
PUUV28Y3,COD1SBB0,2020-03-18,02:18:56,75,tower56,LOME COMMUNE,2
N6OH31ZA,FMFIYFMH,2020-03-18,02:38:36,133,tower42,GOLFE,2
COD1SBB0,B5ZATI54,2020-03-18,02:56:41,78,tower74,OTI,2
1S9T7ERF,0706DUPJ,2020-03-18,03:03:53,120,tower17,ASSOLI,3
BDOD6BTL,N6OH31ZA,2020-03-18,03:23:27,86,tower40,GOLFE,3
W6QZ7S00,7G8IQ6MS,2020-03-18,03:34:06,100,tower45,KERAN,3
CHK6RZDS,SVK701Q4,2020-03-18,03:37:49,137,tower44,KERAN,3
MPQMSOBP,CHK6RZDS,2020-03-18,03:59:14,79,tower18,ASSOLI,3
E35NJHCH,VF8PQW02,2020-03-18,04:01:29,114,tower23,BLITTA,4
LUJ3QL62,M3MCR0YC,2020-03-18,04:15:53,108,tower53,LOME COMMUNE,4
FMFIYFMH,SB2GZAJU,2020-03-18,04:19:06,144,tower15,ANIE,4
3D70JPBF,N74H5WB8,2020-03-18,04:30:12,123,tower56,LOME COMMUNE,4
BDOD6BTL,9B0R7O7F,2020-03-18,04:41:10,105,tower37,GOLFE,4
W02707BQ,RJWIR8DL,2020-03-18,04:47:25,90,tower49,KPELE,4
UW3JX66G,536AAL2Y,2020-03-18,05:07:51,81,tower90,WAWA,5
XAJI0Y6D,JRCMCAKE,2020-03-18,05:07:56,86,tower12,AGOU,5
R4DNBXGL,OW8BY9KD,2020-03-18,05:13:58,151,tower74,OTI,5
LFXCTNCS,6RUMEMGE,2020-03-18,05:18:24,71,tower38,GOLFE,5
DVO6WS7K,UH87QXHH,2020-03-18,05:26:31,65,tower47,KOZAH,5
L98725AW,536AAL2Y,2020-03-18,06:15:22,98,tower79,TCHAOUDJO,6
5OV4ISV8,IFOFOESU,2020-03-18,06:24:01,94,tower101,PLAINE DU MO,6
GXMHRRRQ,3D70JPBF,2020-03-18,06:27:20,119,tower95,AMOU,6
536AAL2Y,8A0F9A5Y,2020-03-18,06:28:17,97,tower54,LOME COMMUNE,6
B5ZATI54,CV9MTN0Y,2020-03-18,06:38:08,121,tower3,AGOE-NYIVE,6
OHGI1JNY,NIF6UYTN,2020-03-18,06:58:39,30,tower10,AGOU,6
W02707BQ,XAJI0Y6D,2020-03-18,07:02:46,97,tower70,OGOU,7
CV9F4FO6,CHK6RZDS,2020-03-18,07:30:41,131,tower24,CINKASSE,7
DZX7JJ0X,N6OH31ZA,2020-03-18,07:39:49,111,tower76,SOTOUBOUA,7
7G2T9TPC,B5ZATI54,2020-03-18,07:41:21,95,tower17,ASSOLI,7
MPQMSOBP,R4DNBXGL,2020-03-18,07:46:29,65,tower85,TCHAOUDJO,7
6RUMEMGE,OHGI1JNY,2020-03-18,08:09:51,106,tower23,BLITTA,8
NRPQOXJW,N6OH31ZA,2020-03-18,08:11:53,112,tower58,LOME COMMUNE,8
7ISEBFWJ,SG8WV7D2,2020-03-18,08:17:13,92,tower37,GOLFE,8
7N3IRJTC,6I3K0MVW,2020-03-18,08:29:05,72,tower60,LOME COMMUNE,8
DVO6WS7K,M3MCR0YC,2020-03-18,08:31:04,90,tower47,KOZAH,8
5M28L1MF,FMFIYFMH,2020-03-18,08:38:02,59,tower64,LOME COMMUNE,8
64BII0RU,BDOD6BTL,2020-03-18,08:38:35,137,tower41,GOLFE,8
LUJ3QL62,M3MCR0YC,2020-03-18,09:02:12,85,tower6,AGOE-NYIVE,9
9B0R7O7F,TKBXHJOX,2020-03-18,09:11:27,150,tower3,AGOE-NYIVE,9
850ILZ3A,DGYF840Q,2020-03-18,09:14:24,110,tower9,AGOE-NYIVE,9
RXWZ61FH,B5ZATI54,2020-03-18,09:22:16,104,tower87,TCHAOUDJO,9
CO9IM36S,UTP1PFWB,2020-03-18,09:34:35,110,tower82,TCHAOUDJO,9
IU9XRLE9,QK6RD0CH,2020-03-18,10:02:05,92,tower76,SOTOUBOUA,10
QQ8Z3DOV,BWUDB7OK,2020-03-18,10:04:57,74,tower11,AGOU,10
QU7QSVGS,LFXCTNCS,2020-03-18,10:13:34,95,tower62,LOME COMMUNE,10
XAJI0Y6D,L1DKO6MV,2020-03-18,10:26:01,38,tower39,GOLFE,10
HDXVWMQ5,Z4G9GYD1,2020-03-18,11:04:35,76,tower54,LOME COMMUNE,11
4SEEL57M,QU7QSVGS,2020-03-18,11:09:32,76,tower10,AGOU,11
S38K1ZXD,7N3IRJTC,2020-03-18,11:13:19,81,tower40,GOLFE,11
I78A4ZYA,0HHVC11B,2020-03-18,11:27:02,89,tower61,LOME COMMUNE,11
IDXIWF9Y,YWUR3EKV,2020-03-18,11:27:36,121,tower10,AGOU,11
N6OH31ZA,NIF6UYTN,2020-03-18,11:30:09,85,tower0,AGOE-NYIVE,11
FQ1Z0P2T,UH87QXHH,2020-03-18,11:35:09,98,tower75,SOTOUBOUA,11
QPB1YYRY,850ILZ3A,2020-03-18,11:42:05,102,tower67,MOYEN-MONO,11
850ILZ3A,FG4TKMTL,2020-03-18,11:54:01,76,tower62,LOME COMMUNE,11
XAJI0Y6D,C18O8PW7,2020-03-18,12:02:55,126,tower38,GOLFE,12
NRPQOXJW,8FA9GEXM,2020-03-18,12:16:53,100,tower9,AGOE-NYIVE,12
I78A4ZYA,8A0F9A5Y,2020-03-18,12:20:41,161,tower5,AGOE-NYIVE,12
C18O8PW7,6KQE9FYV,2020-03-18,12:28:47,97,tower69,MOYEN-MONO,12
N74H5WB8,I78A4ZYA,2020-03-18,12:37:56,101,tower16,ANIE,12
UHX8BQMK,CV9MTN0Y,2020-03-18,12:42:47,75,tower3,AGOE-NYIVE,12
RJWIR8DL,UW3JX66G,2020-03-18,12:48:25,87,tower54,LOME COMMUNE,12
CHK6RZDS,QNE5AS6C,2020-03-18,12:49:45,128,tower29,DOUFELGOU,12
CHK6RZDS,7ISEBFWJ,2020-03-18,13:03:15,87,tower45,KERAN,13
1S9T7ERF,1DJTB0AG,2020-03-18,13:21:24,112,tower48,KOZAH,13
EW1CU6MB,EEVGEQPH,2020-03-18,13:27:53,114,tower38,GOLFE,13
XAJI0Y6D,EEVGEQPH,2020-03-18,13:45:45,89,tower62,LOME COMMUNE,13
XAJI0Y6D,AEOYEEI1,2020-03-18,13:46:41,171,tower60,LOME COMMUNE,13
NIF6UYTN,UHX8BQMK,2020-03-18,13:49:49,124,tower84,TCHAOUDJO,13
TEZK7G1F,TV465N8P,2020-03-18,14:01:16,84,tower99,KPENDJAL-OUEST,14
5M28L1MF,L1DKO6MV,2020-03-18,14:02:09,102,tower62,LOME COMMUNE,14
L1DKO6MV,TM4KSMO9,2020-03-18,14:25:30,110,tower83,TCHAOUDJO,14
UYRRM4JD,RXXFANJ3,2020-03-18,14:29:31,141,tower15,ANIE,14
IDOFCO72,OG6WSZ4Y,2020-03-18,14:34:19,87,tower71,OGOU,14
I78A4ZYA,Y2SSO9KF,2020-03-18,14:36:50,79,tower40,GOLFE,14
JYY4GIFI,DZX7JJ0X,2020-03-18,14:40:01,133,tower98,KPENDJAL-OUEST,14
RXWZ61FH,7ISEBFWJ,2020-03-18,14:44:32,99,tower82,TCHAOUDJO,14
RH9604A1,TV465N8P,2020-03-18,14:53:13,99,tower86,TCHAOUDJO,14
MPQMSOBP,7N3IRJTC,2020-03-18,14:54:49,71,tower79,TCHAOUDJO,14
Z6A73C32,IU9XRLE9,2020-03-18,14:58:43,97,tower88,TCHAOUDJO,14
MPQMSOBP,HDXVWMQ5,2020-03-18,15:04:48,84,tower22,BINAH,15
LUJ3QL62,L1DKO6MV,2020-03-18,15:21:13,118,tower0,AGOE-NYIVE,15
3VZAX0RR,N6OH31ZA,2020-03-18,15:33:16,91,tower7,AGOE-NYIVE,15
UHX8BQMK,FRS832YF,2020-03-18,15:48:11,109,tower66,LOME COMMUNE,15
COD1SBB0,536AAL2Y,2020-03-18,15:52:05,144,tower30,DOUFELGOU,15
4SEEL57M,BWUDB7OK,2020-03-18,15:52:10,59,tower10,AGOU,15
IDXIWF9Y,BDOD6BTL,2020-03-18,16:06:01,91,tower94,ZIO,16
Y2SSO9KF,RXXFANJ3,2020-03-18,16:09:19,115,tower37,GOLFE,16
JTZ8NTNT,2B4LACSW,2020-03-18,16:17:27,99,tower100,PLAINE DU MO,16
7N3IRJTC,TV465N8P,2020-03-18,16:30:17,81,tower61,LOME COMMUNE,16
CJEB2UOC,8TG8O2BF,2020-03-18,16:38:26,147,tower79,TCHAOUDJO,16
Q5BK8XEM,TKBXHJOX,2020-03-18,16:41:21,119,tower24,CINKASSE,16
YDGVL625,CJEB2UOC,2020-03-18,16:44:28,81,tower20,BASSAR,16
5OV4ISV8,OG6WSZ4Y,2020-03-18,16:57:53,56,tower101,PLAINE DU MO,16
3H7ROWGG,6I3K0MVW,2020-03-18,17:00:10,122,tower92,YOTO,17
RH9604A1,QNE5AS6C,2020-03-18,17:19:02,124,tower84,TCHAOUDJO,17
FWGZVNWU,I8EZDI9H,2020-03-18,17:29:13,93,tower33,GOLFE,17
6RUMEMGE,UH87QXHH,2020-03-18,17:33:41,74,tower23,BLITTA,17
TV465N8P,UYRRM4JD,2020-03-18,17:35:00,110,tower90,WAWA,17
CJEB2UOC,UW3JX66G,2020-03-18,17:38:46,101,tower78,TCHAMBA,17
XAJI0Y6D,0706DUPJ,2020-03-18,17:53:07,99,tower36,GOLFE,17
HWD6GQ16,4SEEL57M,2020-03-18,18:03:52,69,tower66,LOME COMMUNE,18
NRPQOXJW,QPB1YYRY,2020-03-18,18:06:14,113,tower64,LOME COMMUNE,18
64BII0RU,LUJ3QL62,2020-03-18,18:24:07,116,tower37,GOLFE,18
UYRRM4JD,0706DUPJ,2020-03-18,18:42:45,106,tower15,ANIE,18
